system:index,analysts,anlys_id,anlys_time,area,chief_affl,db_area,geog_area,glac_id,glac_name,glac_stat,glob_unc_x,glob_unc_y,length,line_type,loc_unc_x,loc_unc_y,local_id,max_elev,mean_elev,min_elev,primeclass,proc_desc,rc_id,rec_status,release_dt,src_date,subm_id,submitters,wgms_id,width,.geo
001100000000000041ce,"Fountain, Andrew G.",357840,2006-01-01T00:00:00,0.01,Portland State University,0.015141,Conterminous USA,G238171E46839N,WA,exists,10,10,0.0,glac_bound,5,5,None,225,0,221,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1970-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.82863670928592,46.838648651890686]}"
001100000000000041e9,"Fountain, Andrew G.",358051,2006-01-01T00:00:00,0.01,Portland State University,0.011112,Conterminous USA,G238242E46839N,WA,exists,10,10,0.0,glac_bound,5,5,None,381,0,375,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1970-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.75766556927391,46.83944695581095]}"
001100000000000038f8,"Fountain, Andrew G.",358120,2006-01-01T00:00:00,0.02,Portland State University,0.026981,Conterminous USA,G238273E45387N,OR,exists,10,10,0.0,glac_bound,5,5,None,194,0,179,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1956-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.72659170548411,45.38715456082224]}"
00110000000000003955,"Fountain, Andrew G.",358175,2006-01-01T00:00:00,0.02,Portland State University,0.022001,Conterminous USA,G238296E45410N,OR,exists,10,10,0.0,glac_bound,5,5,None,187,0,182,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1956-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.70449023061698,45.40991561280646]}"
00110000000000003acb,"Fountain, Andrew G.",358144,2006-01-01T00:00:00,0.02,Portland State University,0.02532,Conterminous USA,G238284E45398N,OR,exists,10,10,0.0,glac_bound,5,5,None,200,0,196,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1956-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.7152364835553,45.3976419524539]}"
00110000000000003ae7,"Fountain, Andrew G.",358243,2006-01-01T00:00:00,0.02,Portland State University,0.023486,Conterminous USA,G238322E45340N,OR,exists,10,10,0.0,glac_bound,5,5,None,200,0,188,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1956-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.67847413636787,45.33994531159236]}"
00110000000000003afc,"Fountain, Andrew G.",358103,2006-01-01T00:00:00,0.02,Portland State University,0.029022,Conterminous USA,G238264E45370N,OR,exists,10,10,0.0,glac_bound,5,5,None,200,0,183,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1956-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.736391508416,45.36965803863414]}"
00110000000000003b8d,"Fountain, Andrew G.",358260,2006-01-01T00:00:00,0.02,Portland State University,0.022981,Conterminous USA,G238328E45347N,OR,exists,10,10,0.0,glac_bound,5,5,None,210,0,198,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1956-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.67192119140904,45.34698359891222]}"
00110000000000003bdf,"Fountain, Andrew G.",358086,2006-01-01T00:00:00,0.02,Portland State University,0.023581,Conterminous USA,G238253E45383N,OR,exists,10,10,0.0,glac_bound,5,5,None,178,0,171,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1956-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.74677150045535,45.3827549833571]}"
00110000000000003c59,"Fountain, Andrew G.",358125,2006-01-01T00:00:00,0.02,Portland State University,0.024696,Conterminous USA,G238275E45399N,OR,exists,10,10,0.0,glac_bound,5,5,None,185,0,177,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1956-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.7264222164385,45.3988323332852]}"
00110000000000003ddb,"Fountain, Andrew G.",358348,2006-01-01T00:00:00,0.02,Portland State University,0.023375,Conterminous USA,G238370E45392N,OR,exists,10,10,0.0,glac_bound,5,5,None,162,0,153,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1956-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.63003121773944,45.39167429250148]}"
00110000000000003e70,"Fountain, Andrew G.",358130,2006-01-01T00:00:00,0.02,Portland State University,0.022823,Conterminous USA,G238276E45375N,OR,exists,10,10,0.0,glac_bound,5,5,None,232,0,220,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1956-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.7232301001504,45.375482327567916]}"
00110000000000003f03,"Fountain, Andrew G.",358159,2006-01-01T00:00:00,0.02,Portland State University,0.02759,Conterminous USA,G238290E45413N,OR,exists,10,10,0.0,glac_bound,5,5,None,182,0,167,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1956-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.7093319287935,45.412748072445225]}"
00110000000000003f53,"Fountain, Andrew G.",358312,2006-01-01T00:00:00,0.02,Portland State University,0.022494,Conterminous USA,G238349E45390N,OR,exists,10,10,0.0,glac_bound,5,5,None,195,0,185,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1956-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.65103024018228,45.389861476653266]}"
00110000000000003fd6,"Fountain, Andrew G.",358158,2006-01-01T00:00:00,0.02,Portland State University,0.020352,Conterminous USA,G238291E45400N,OR,exists,10,10,0.0,glac_bound,5,5,None,210,0,205,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1956-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.70906258474118,45.399991752167736]}"
0011000000000000408a,"Fountain, Andrew G.",358305,2006-01-01T00:00:00,0.02,Portland State University,0.027955,Conterminous USA,G238350E45369N,OR,exists,10,10,0.0,glac_bound,5,5,None,208,0,195,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1956-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.65136828194478,45.36955851409445]}"
001100000000000040e3,"Fountain, Andrew G.",358121,2006-01-01T00:00:00,0.02,Portland State University,0.026434,Conterminous USA,G238274E45397N,OR,exists,10,10,0.0,glac_bound,5,5,None,188,0,182,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1956-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.72634845498824,45.39642930920965]}"
001100000000000041c3,"Fountain, Andrew G.",358325,2006-01-01T00:00:00,0.02,Portland State University,0.027785,Conterminous USA,G238356E45381N,OR,exists,10,10,0.0,glac_bound,5,5,None,189,0,180,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1956-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.64423663296748,45.38102951904671]}"
001100000000000038df,"Fountain, Andrew G.",357930,2006-01-01T00:00:00,0.02,Portland State University,0.022772,Conterminous USA,G238209E44181N,OR,exists,10,10,0.0,glac_bound,5,5,None,221,0,213,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.7914171571909,44.18124506795523]}"
001100000000000039ea,"Fountain, Andrew G.",358219,2006-01-01T00:00:00,0.02,Portland State University,0.020361,Conterminous USA,G238312E44090N,OR,exists,10,10,0.0,glac_bound,5,5,None,235,0,226,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.6875140651954,44.09008811375017]}"
00110000000000003a16,"Fountain, Andrew G.",357975,2006-01-01T00:00:00,0.02,Portland State University,0.026921,Conterminous USA,G238221E44116N,OR,exists,10,10,0.0,glac_bound,5,5,None,241,0,227,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.77943111176069,44.11597082127707]}"
00110000000000003a98,"Fountain, Andrew G.",357980,2006-01-01T00:00:00,0.02,Portland State University,0.022316,Conterminous USA,G238224E44180N,OR,exists,10,10,0.0,glac_bound,5,5,None,242,0,232,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.775780488929,44.18037502354683]}"
00110000000000003aa0,"Fountain, Andrew G.",358056,2006-01-01T00:00:00,0.02,Portland State University,0.023151,Conterminous USA,G238243E44080N,OR,exists,10,10,0.0,glac_bound,5,5,None,239,0,235,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.75722700689907,44.08039806547262]}"
00110000000000003ab1,"Fountain, Andrew G.",358019,2006-01-01T00:00:00,0.02,Portland State University,0.02626,Conterminous USA,G238234E44131N,OR,exists,10,10,0.0,glac_bound,5,5,None,222,0,213,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.76612674045364,44.13083849868577]}"
00110000000000003ad8,"Fountain, Andrew G.",358187,2006-01-01T00:00:00,0.02,Portland State University,0.027108,Conterminous USA,G238300E44071N,OR,exists,10,10,0.0,glac_bound,5,5,None,247,0,238,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.69990977079868,44.07101320721259]}"
00110000000000003bac,"Fountain, Andrew G.",358068,2006-01-01T00:00:00,0.02,Portland State University,0.024716,Conterminous USA,G238247E44162N,OR,exists,10,10,0.0,glac_bound,5,5,None,228,0,220,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.7529521364899,44.161893450081294]}"
00110000000000003c2b,"Fountain, Andrew G.",358072,2006-01-01T00:00:00,0.02,Portland State University,0.020693,Conterminous USA,G238249E45342N,OR,exists,10,10,0.0,glac_bound,5,5,None,147,0,139,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.75033287930913,45.34181341538435]}"
00110000000000003c40,"Fountain, Andrew G.",357927,2006-01-01T00:00:00,0.02,Portland State University,0.027977,Conterminous USA,G238208E44110N,OR,exists,10,10,0.0,glac_bound,5,5,None,237,0,224,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.7924991930761,44.11021135842458]}"
00110000000000003caf,"Fountain, Andrew G.",357919,2006-01-01T00:00:00,0.02,Portland State University,0.027205,Conterminous USA,G238206E44135N,OR,exists,10,10,0.0,glac_bound,5,5,None,231,0,221,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.79352026093986,44.13456449409394]}"
00110000000000003d1f,"Fountain, Andrew G.",358022,2006-01-01T00:00:00,0.02,Portland State University,0.027719,Conterminous USA,G238235E44087N,OR,exists,10,10,0.0,glac_bound,5,5,None,259,0,249,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.76495512694294,44.08733472811268]}"
00110000000000003dcf,"Fountain, Andrew G.",357907,2006-01-01T00:00:00,0.02,Portland State University,0.020377,Conterminous USA,G238201E44165N,OR,exists,10,10,0.0,glac_bound,5,5,None,238,0,227,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.79883937808515,44.16477717511185]}"
00110000000000003e49,"Fountain, Andrew G.",358235,2006-01-01T00:00:00,0.02,Portland State University,0.023407,Conterminous USA,G238319E44078N,OR,exists,10,10,0.0,glac_bound,5,5,None,239,0,235,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.68044764249802,44.07835261361257]}"
00110000000000003e5a,"Fountain, Andrew G.",358049,2006-01-01T00:00:00,0.02,Portland State University,0.022055,Conterminous USA,G238242E44122N,OR,exists,10,10,0.0,glac_bound,5,5,None,229,0,220,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.75850151164241,44.121990097775445]}"
00110000000000003f24,"Fountain, Andrew G.",358044,2006-01-01T00:00:00,0.02,Portland State University,0.022226,Conterminous USA,G238241E44171N,OR,exists,10,10,0.0,glac_bound,5,5,None,234,0,225,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.75931578130329,44.17117086935683]}"
00110000000000004036,"Fountain, Andrew G.",357949,2006-01-01T00:00:00,0.02,Portland State University,0.021108,Conterminous USA,G238213E44133N,OR,exists,10,10,0.0,glac_bound,5,5,None,232,0,228,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.78656377825153,44.132609908326216]}"
00110000000000004063,"Fountain, Andrew G.",357966,2006-01-01T00:00:00,0.02,Portland State University,0.028678,Conterminous USA,G238219E44094N,OR,exists,10,10,0.0,glac_bound,5,5,None,270,0,255,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.78134328463726,44.09401387863811]}"
001100000000000040de,"Fountain, Andrew G.",357992,2006-01-01T00:00:00,0.02,Portland State University,0.020769,Conterminous USA,G238228E44188N,OR,exists,10,10,0.0,glac_bound,5,5,None,224,0,221,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.77190463695798,44.18772993014067]}"
001100000000000040f6,"Fountain, Andrew G.",358081,2006-01-01T00:00:00,0.02,Portland State University,0.025112,Conterminous USA,G238251E44163N,OR,exists,10,10,0.0,glac_bound,5,5,None,219,0,211,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.74863972878177,44.16318322548243]}"
001100000000000040f9,"Fountain, Andrew G.",358075,2006-01-01T00:00:00,0.02,Portland State University,0.028677,Conterminous USA,G238250E44093N,OR,exists,10,10,0.0,glac_bound,5,5,None,241,0,228,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.74948442687442,44.09308963248939]}"
0011000000000000415d,"Fountain, Andrew G.",357935,2006-01-01T00:00:00,0.02,Portland State University,0.023864,Conterminous USA,G238210E44105N,OR,exists,10,10,0.0,glac_bound,5,5,None,245,0,235,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.78992633005505,44.10478747047332]}"
0011000000000000415f,"Fountain, Andrew G.",358018,2006-01-01T00:00:00,0.02,Portland State University,0.025617,Conterminous USA,G238234E44128N,OR,exists,10,10,0.0,glac_bound,5,5,None,218,0,214,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.7657875460337,44.1285491094844]}"
001100000000000041ef,"Fountain, Andrew G.",357962,2006-01-01T00:00:00,0.02,Portland State University,0.027681,Conterminous USA,G238217E44148N,OR,exists,10,10,0.0,glac_bound,5,5,None,304,0,286,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.78283108929179,44.14800243226924]}"
001100000000000038ce,"Fountain, Andrew G.",358658,2006-01-01T00:00:00,0.02,Portland State University,0.021069,Conterminous USA,G238549E46523N,WA,exists,10,10,0.0,glac_bound,5,5,None,205,0,192,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1959-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.45152891828872,46.52256626557556]}"
00110000000000003a50,"Fountain, Andrew G.",358675,2006-01-01T00:00:00,0.02,Portland State University,0.023323,Conterminous USA,G238556E46523N,WA,exists,10,10,0.0,glac_bound,5,5,None,191,0,182,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1959-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.44474479395923,46.52324013375457]}"
00110000000000003f05,"Fountain, Andrew G.",358677,2006-01-01T00:00:00,0.02,Portland State University,0.021741,Conterminous USA,G238560E46513N,WA,exists,10,10,0.0,glac_bound,5,5,None,204,0,198,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1959-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.43958916558624,46.513224949101705]}"
001100000000000038dc,"Fountain, Andrew G.",358709,2006-01-01T00:00:00,0.02,Portland State University,0.025935,Conterminous USA,G238608E46475N,WA,exists,10,10,0.0,glac_bound,5,5,None,208,0,202,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1969-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.39198253891034,46.47541373498894]}"
00110000000000003901,"Fountain, Andrew G.",358628,2006-01-01T00:00:00,0.02,Portland State University,0.022384,Conterminous USA,G238538E46165N,WA,exists,10,10,0.0,glac_bound,5,5,None,229,0,221,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1969-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.46157604351261,46.165324663942606]}"
